Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
115.85,0.292,9.962,-3.074,-20.671,0.61,-2.683
115.9,0.168,9.859,-2.885,-25.305,0.732,-1.22
115.95,0.247,10.075,-2.342,-20.976,0.183,-1.829
116,0.491,10.135,-2.411,-20.183,3.537,-3.841
116.05,0.16,10.218,-1.901,-15.305,0.366,-3.476
116.1,0.45,9.515,-1.683,-6.402,1.28,-4.756
116.15,-0.136,10.118,-2.586,-0.61,-1.341,-5.61
116.2,-0.405,10.23,-2.073,-4.573,-4.512,-1.402
116.25,-0.666,10.278,-2.514,-4.573,4.512,-1.463
116.3,0.589,10.022,-2.464,-5.915,2.927,-2.5
116.35,0.098,10.218,-2.569,-10.732,1.89,-0.122
116.4,0.05,9.802,-2.234,-7.866,0.732,-2.927
116.45,0.048,10.06,-2.224,-9.695,1.159,-2.622
116.5,0.189,10.046,-1.877,-10.732,2.5,-0.61
116.55,0.223,9.955,-1.238,-10.915,-0.671,-2.439
116.6,0.512,9.756,-1.511,-4.085,4.451,-1.037
116.65,-0.101,10.001,-1.781,-1.829,0.915,-3.598
116.7,0.175,10.46,-1.784,-0.793,2.561,-1.159
116.75,0.388,10.202,-2.217,-3.476,6.524,-1.463
116.8,-0.424,10.123,-1.798,-4.939,0.427,-1.768
116.85,0.357,10.094,-1.719,-5.549,1.768,-5.854
116.9,0.005,9.747,-0.972,-2.927,3.171,-1.28
116.95,-0.136,9.847,-1.223,-0.061,1.585,-0.488
117,0.39,10.077,-1.523,-2.256,2.744,-2.439
117.05,0.582,10.386,-1.346,-3.049,0.976,-3.11
117.1,-0.005,10.135,-1.444,-4.207,1.707,-2.317
117.15,0.297,9.843,-1.441,-2.5,2.195,-0.793
117.2,0.376,10.015,-1.144,-0.488,2.561,-1.585
117.25,0.314,9.955,-1.075,0.549,2.134,-2.683
117.3,0.122,9.732,-2.143,-2.073,5.854,-2.012
117.35,0.235,10.647,-2.248,-13.476,8.537,-4.329
117.4,0.084,9.428,-2.267,-24.085,-0.305,-4.756
117.45,0.18,10.147,-1.556,-29.756,3.598,-5.122
117.5,0.101,10.448,-0.318,-27.378,10.183,-2.561
117.55,0.728,9.792,0.096,-25.427,13.049,-2.317
117.6,0.464,9.309,0.532,-5.976,21.463,-4.451
117.65,0.666,9.493,0.678,-4.939,23.963,-1.341
117.7,-0.12,9.905,0.05,5.488,20.854,-1.585
117.75,-0.103,8.193,0.385,20.488,7.866,-1.037
117.8,0.278,9.807,-0.268,1.037,6.707,-0.427
117.85,0.345,9.383,-1.089,17.256,-15.488,-2.378
117.9,0.211,10.817,-1.796,13.963,4.085,-6.524
117.95,0.534,10.551,-1.528,8.476,6.037,-8.11
118,0.215,10.171,-1.257,2.622,7.012,-7.256
118.05,0.053,11.483,-1.183,-1.646,7.256,-6.341
118.1,-0.352,10.343,-0.725,1.402,5,-3.841
118.15,-0.429,9.838,-1.063,5.427,1.707,-0.427
118.2,0.299,9.95,-1.185,4.207,2.988,-0.732
118.25,0.172,10.063,-1.247,1.098,2.5,-2.805
118.3,0.045,9.996,-1.334,-1.951,2.805,-4.085
118.35,-0.239,9.364,-0.989,-0.915,3.232,0.915
118.4,-2.006,9.747,-1.03,7.073,-11.951,26.341
118.45,0.637,9.136,-0.52,7.378,9.085,32.927
118.5,1.075,8.751,-1.341,19.939,-14.329,13.232
118.55,2.643,11.229,-1.8,22.5,-5.183,-0.366
118.6,2.152,9.366,-2.061,19.817,1.037,-5.122
118.65,0.599,10.582,-1.946,8.476,-0.793,-11.585
118.7,0.991,10.226,-2.045,11.707,0.549,-13.354
118.75,1.041,10.362,-2.184,6.28,4.634,-9.878
118.8,-0.034,8.748,-1.669,13.72,-1.159,-0.61
118.85,0.031,9.431,-2.088,18.659,3.598,5.61
118.9,0.795,10.329,-2.203,16.28,0.915,2.134
118.95,1.211,9.972,-2.509,14.146,1.829,-0.671
119,0.405,10.072,-2.303,10.732,-1.463,-4.085
119.05,1.149,10.262,-2.722,18.598,1.159,-6.159
119.1,1.42,10.783,-3.836,4.512,-4.756,-22.927
119.15,1.645,10.374,-3.412,-1.098,-8.232,-38.598
119.2,0.486,11.6,-3.797,-9.024,0.793,-31.585
119.25,-2.32,9.515,-3.206,-27.195,0.61,-4.39
119.3,-0.663,9.591,-1.566,-14.024,6.28,13.78
119.35,1.578,9.543,-1.607,14.207,2.988,0.122
119.4,0.168,9.943,-2.938,16.098,-0.427,-8.963
119.45,-0.089,10.372,-4.257,-2.317,3.11,-3.11
119.5,-0.199,10.494,-3.699,-23.902,1.829,2.256
119.55,0.85,10.135,-2.313,-32.744,1.768,-3.841
119.6,0.091,9.737,-1.329,-20.732,1.707,-3.78
119.65,0.017,9.991,-0.795,-9.146,2.317,-4.512
119.7,-0.474,10.238,-1.568,17.134,1.28,1.22
119.75,0.225,9.84,-1.851,19.024,5.427,-0.976
119.8,0.481,10.293,-3.244,5.061,0.122,-4.634
119.85,-0.412,10.149,-2.662,-2.805,4.024,-15.366
119.9,0.457,10.163,-2.234,-5.366,3.841,-0.366
119.95,0.883,9.809,-2.705,-7.134,1.159,-3.78
120,-0.429,10.099,-2.083,-1.037,0.976,-0.915
120.05,0.273,10.223,-2.339,2.5,1.585,-1.951
120.1,0.414,9.929,-2.253,3.841,1.707,-2.683
120.15,0.457,10.101,-1.918,10.061,-0.915,-1.585
120.2,-0.237,9.455,-2.677,16.768,3.963,-0.793
120.25,0.584,10.41,-3.4,2.622,2.012,-0.671
120.3,0.079,10.23,-2.818,-4.878,3.293,-5.671
120.35,-0.292,10.24,-2.555,-7.439,4.695,-1.646
120.4,-0.357,10.118,-2.428,-12.622,1.22,1.037
120.45,1.152,9.993,-2.272,-10.793,5.366,-4.878
120.5,0.055,10.211,-2.03,0.732,4.695,-1.524
120.55,0.127,9.582,-1.978,4.573,0.915,15.427
120.6,0.371,10.056,-1.906,10.488,2.378,-1.951
120.65,0.115,10.324,-2.737,9.146,0.793,-2.073
120.7,0.086,10.235,-2.55,11.951,2.073,-1.463
120.75,0.237,10.223,-2.466,9.146,3.537,-1.524
120.8,0.412,10.546,-2.849,8.659,0.305,-0.183
120.85,-0.072,10.104,-2.883,2.073,3.232,-1.037
120.9,0.036,9.831,-2.749,0.915,0.671,-0.549
120.95,0.57,10.01,-2.871,0.793,2.683,-3.232
121,0.326,10.36,-2.832,1.768,2.134,-2.988
121.05,0.263,10.214,-2.756,6.341,2.378,-3.171
121.1,0.292,10.211,-3.06,10.671,2.317,-1.646
121.15,0.163,10.697,-3.876,4.756,2.256,-2.378
121.2,0.522,9.969,-3.61,-9.878,2.805,-5.854
121.25,-0.259,9.902,-2.761,-16.28,1.098,-3.232
121.3,0.072,9.529,-2.097,-5.61,2.5,-3.659
121.35,0.709,10.211,-2.456,2.622,2.195,-11.951
121.4,0.16,10.697,-3.201,-4.756,1.89,-13.902
121.45,-0.508,10.484,-2.646,-14.817,0.915,-10.427
121.5,-0.577,9.941,-2.337,-14.634,2.561,0.122
121.55,-0.706,9.996,-2.193,-19.329,1.159,7.805
121.6,0.026,9.953,-2.205,-20.183,0.427,4.39
121.65,0.522,10.266,-2.327,-21.098,-2.805,-1.037
121.7,0.127,9.735,-1.946,-18.841,0.549,-4.817
121.75,0.041,10.405,-1.487,-12.744,-0.244,-5
121.8,-0.34,9.773,-1.635,-11.341,1.707,-1.402
121.85,0.031,9.85,-1.137,-12.561,4.695,-1.768
121.9,-0.168,10.386,-1.571,-11.768,0.549,0.488
121.95,0.208,9.905,-1.08,-13.841,4.146,-15.061
122,-0.22,9.713,-1.204,-11.585,1.463,-0.671
122.05,-0.534,9.321,-0.886,-7.439,-0.793,6.037
122.1,-0.479,10.147,-0.905,-2.5,-0.061,12.012
122.15,0.893,9.268,-1.039,2.683,2.5,5.793
122.2,1.18,9.723,-1.279,7.439,1.037,-3.293
122.25,0.29,10.57,-1.286,3.354,2.744,-6.524
122.3,-0.244,10.341,-1.518,-15.61,1.402,-0.427
122.35,0.524,10.159,-1.372,-0.793,3.354,-1.89
122.4,1.365,10.585,-1.635,-4.573,4.634,-7.683
122.45,1.183,10.125,-1.319,-10.244,10.915,-21.159
122.5,0.084,10.214,-0.852,-8.963,12.439,-21.463
122.55,-1.226,9.428,-0.407,6.159,10.427,-3.293
122.6,-1.032,9.96,-0.759,10.61,11.28,0.305
122.65,-0.362,9.744,-0.907,18.232,3.293,-3.841
122.7,0.302,10.104,-1.346,19.024,2.683,-6.341
122.75,-0.283,10.372,-1.408,16.585,9.207,-6.768
122.8,-0.081,9.012,-1.422,17.988,7.927,-6.524
122.85,-0.699,10.285,-1.741,0.061,6.524,-3.537
122.9,-0.601,10.628,-1.75,14.39,6.829,-2.134
122.95,-0.192,9.89,-2.21,14.451,8.049,-2.866
123,-0.199,10.702,-2.404,11.89,8.902,-1.037
123.05,-0.048,9.898,-2.423,14.085,11.402,-0.122
123.1,-0.472,9.62,-2.473,14.512,13.049,2.683
123.15,-0.397,9.342,-2.413,15.976,9.878,9.024
123.2,-0.309,10.412,-2.983,20.671,-1.402,12.744
123.25,0.903,10.017,-3.651,7.927,0.061,5.427
123.3,0.534,10.075,-4.128,-6.829,1.098,-1.89
123.35,0.369,10.06,-3.153,-20.366,2.866,-0.854
123.4,0.651,10.441,-2.26,-23.963,4.695,-12.134
123.45,-0.634,11.037,-1.949,-14.756,-2.622,-7.927
123.5,-0.318,9.299,-1.59,29.695,3.72,0.183
123.55,-0.967,9.261,-2.169,31.463,4.573,1.585
123.6,-0.12,9.373,-3.115,39.512,15.061,3.049
123.65,0.182,9.78,-3.833,37.927,5.61,7.622
123.7,-0.043,9.816,-4.532,32.561,-15.61,-1.524
123.75,0.539,11.126,-4.731,19.634,1.707,-0.671
123.8,-0.057,9.831,-4.274,9.146,-7.256,-3.659
123.85,0.23,8.988,-4.827,7.927,-7.683,-1.951
123.9,-0.785,9.495,-4.59,7.744,-15.122,3.171
123.95,-0.759,8.487,-4.02,8.841,4.268,1.524
124,-0.206,9.194,-4.065,16.585,0.793,0.671
124.05,-0.534,9.61,-4.453,13.11,-8.232,-0.183
124.1,0.833,9.941,-4.326,17.134,-3.171,1.646
124.15,-0.517,9.603,-5.298,-7.317,11.341,7.988
124.2,-0.172,9.373,-4.583,-20.976,1.098,2.866
124.25,0.646,9.069,-4.017,-19.512,4.268,1.89
124.3,0.721,9.469,-4.075,-12.378,2.805,-4.451
124.35,0.16,9.629,-3.539,-8.72,1.768,-4.146
124.4,-0.273,9.675,-3.565,-4.878,3.11,-2.012
124.45,-0.019,9.778,-3.747,2.317,3.78,-0.854
124.5,0.718,9.977,-4.547,1.098,1.463,-2.439
124.55,0.23,10.235,-4.834,-10.244,2.927,-4.024
124.6,0.038,10.104,-4.369,-16.463,3.171,-2.195
124.65,0.084,10.12,-3.938,-22.378,2.256,-1.22
124.7,0.445,9.67,-3.654,-20.61,2.439,-3.11
124.75,0.405,9.914,-3.484,-18.659,2.195,-2.561
124.8,0.187,10.005,-3.4,-18.598,0.366,-1.463
124.85,0.579,9.96,-3.203,-19.878,0.61,-2.439
124.9,-0.115,9.759,-3.002,-22.805,1.585,-2.988
124.95,0.311,10.142,-2.914,-23.659,4.268,-2.439
125,0.462,9.766,-2.339,-20.549,0.183,-3.11
125.05,0.266,10.192,-1.918,-15.915,0.488,-3.049
125.1,0.067,9.948,-1.896,-13.049,-2.256,-3.659
125.15,0.503,9.821,-1.851,-3.415,6.341,-6.585
125.2,0.148,9.883,-1.678,-4.207,3.11,-2.805
125.25,0.165,10.005,-1.709,-1.28,1.646,-1.402
125.3,0.596,10.206,-2.437,-2.073,4.39,-1.951
125.35,0.481,10.635,-2.373,-3.537,2.561,-1.951
125.4,0.244,10.18,-1.865,-7.378,1.341,-2.683
125.45,0.062,10.247,-2.03,-10,3.11,-3.11
125.5,0.055,10.065,-2.172,-6.402,0.671,-1.28
125.55,-0.007,10.013,-1.992,-7.378,-0.244,-2.195
125.6,0.299,10.022,-1.719,-3.476,1.037,-1.89
125.65,0.01,10.475,-1.769,-0.793,3.72,-2.012
125.7,0.067,10.13,-1.494,-3.415,0.915,-2.256
125.75,0.141,10.429,-1.671,-1.89,1.22,-3.476
125.8,0.898,10.499,-1.982,-3.659,1.402,-2.622
125.85,0.06,11.011,-1.48,-7.683,1.829,-3.354
125.9,-0.366,9.946,-1.741,-7.378,1.22,-2.561
125.95,0.539,10.156,-1.642,-7.317,1.22,1.159
126,0.065,9.704,-1.116,-3.659,0.244,-0.244
126.05,0.575,10.051,-1.504,-1.89,2.805,-2.012
126.1,0.165,10.132,-1.214,-1.524,1.951,-2.5
126.15,0.132,10.056,-1.432,-2.317,2.134,-2.317
126.2,-0.146,10.53,-1.422,-1.646,1.402,-1.768
126.25,0.397,10.288,-1.532,-1.646,3.354,-2.988
126.3,0.213,10.044,-1.372,-0.732,1.098,-2.439
126.35,0.16,10.206,-1.125,-0.488,3.232,-1.829
126.4,0.345,10.08,-1.331,-0.305,2.805,-2.073
126.45,0.268,10.149,-1.255,15.488,2.378,-2.927
126.5,0.081,10.379,-1.358,-0.976,2.073,-1.951
126.55,0.273,9.835,-1.286,-15.61,2.805,-1.768
126.6,0.441,10.046,-1.259,15.427,2.5,-2.5
126.65,0.165,10.017,-1.451,-0.915,2.134,-1.524
126.7,0.328,9.357,-1.946,-5.671,7.134,-15.366
126.75,0.299,10.716,-1.42,-10.122,1.098,-1.707
126.8,0.39,9.27,-1.307,-16.951,3.78,-4.634
126.85,0.266,9.412,-1.168,-19.573,3.232,-4.451
126.9,0.421,10.12,-0.797,-11.28,5.915,-2.744
126.95,-0.017,9.888,-0.239,-0.854,4.878,-0.732
127,-0.026,9.85,-0.153,-5.671,8.72,-0.366
127.05,0.493,9.977,-0.12,3.72,8.537,-4.634
127.1,0.565,9.347,-0.345,9.085,4.817,-5.732
127.15,0.182,10.343,-0.33,8.11,10,-4.207
127.2,-0.208,9.78,-0.84,13.049,12.5,-1.463
127.25,-0.117,9.27,-0.469,13.78,5.793,-2.988
127.3,-0.393,10.819,-1.228,11.646,-15.488,-4.695
127.35,0.773,9.893,-1.164,6.951,6.89,-6.22
127.4,-0.105,10.094,-1.211,7.927,7.439,-11.951
127.45,0.204,10.549,-1.523,5.549,3.476,-14.329
127.5,-0.227,10.092,-1.123,0.122,3.841,-8.537
127.55,-0.843,10.321,-1.137,-2.988,0.976,-1.098
127.6,-0.287,9.931,-1.037,-1.159,2.866,4.756
127.65,-0.678,9.419,-0.769,8.537,-2.012,20.427
127.7,-1.101,9.512,-0.967,9.085,-5.549,26.768
127.75,0.5,8.957,-0.919,28.537,-14.756,12.805
127.8,2.358,9.816,-2.03,19.268,-13.415,-3.293
127.85,1.465,10.295,-2.021,10.61,1.463,-12.683
127.9,0.251,10.669,-2.009,6.22,2.317,-12.561
127.95,-0.675,10.728,-2.564,4.329,1.707,-0.854
128,0.682,10.398,-1.487,5.122,-6.28,2.439
128.05,0.488,9.222,-1.805,17.622,-3.232,3.598
128.1,0.553,10.032,-2.313,17.134,0.915,1.463
128.15,0.749,10.877,-2.298,17.988,-1.28,15.488
128.2,0.381,10.733,-2.526,17.805,15.305,-5
128.25,0.9,10.094,-2.351,22.256,0.61,-4.268
128.3,0.35,9.934,-3.091,20.183,6.28,15.366
128.35,0.318,11.265,-4.24,11.341,0.671,-5.183
128.4,1.966,10.731,-3.929,-6.524,-3.659,-34.39
128.45,-0.472,10.566,-3.847,-19.573,-0.244,-19.817
128.5,-1.717,9.924,-2.394,-25.732,0.549,3.049
128.55,-0.206,9.392,-1.362,-8.354,6.585,9.39
128.6,1.441,9.795,-1.832,19.451,2.622,0.427
128.65,0.972,10.202,-3.452,17.073,2.256,-5.366
128.7,-0.189,9.79,-3.642,-22.5,1.829,-0.305
128.75,-0.22,10.271,-2.816,-27.073,1.89,-1.22
128.8,0.587,9.661,-2.442,-27.683,2.134,-2.012
128.85,0.18,9.572,-1.35,-11.951,2.5,-3.293
128.9,-0.237,10.209,-1.817,7.805,2.805,-2.561
128.95,0.127,10.41,-2.32,17.744,3.841,1.646
129,0.599,9.902,-3.038,14.512,2.805,-0.915
129.05,0.22,10.29,-3.1,-0.976,1.646,-4.329
129.1,-0.005,9.862,-2.638,-8.11,2.073,0.061
129.15,0.237,10.056,-2.035,-6.829,3.171,2.073
129.2,0.474,10.18,-2.387,-4.756,-0.061,-4.939
129.25,0.05,9.673,-2.049,-13.659,0.732,-3.598
129.3,-0.235,9.749,-2.428,3.72,2.866,0.915
129.35,0.682,10.412,-2.306,2.5,5.366,-6.28
129.4,0.098,9.208,-2.535,2.805,4.817,-5.854
129.45,-0.247,10.08,-2.504,3.72,5.366,2.866
129.5,0.95,10.305,-2.784,1.402,3.598,-2.866
129.55,0.036,10.104,-2.607,-1.829,2.317,-5
129.6,-0.232,9.962,-2.332,-3.293,2.012,15.488
129.65,0.642,9.905,-2.49,-3.049,6.22,-0.854
129.7,0.792,10.238,-2.406,-6.585,8.78,-10.488
129.75,-0.218,10.307,-2.375,-11.098,7.439,-8.232
129.8,0.23,9.776,-1.872,-10.122,6.28,-0.305
129.85,-0.218,9.768,-1.961,-2.439,1.28,0
129.9,0.599,10.381,-1.8,5.671,3.049,-3.11
129.95,0.156,9.541,-2.219,8.232,3.476,-2.378
130,-0.57,10.163,-2.409,9.207,2.683,-0.488
130.05,-0.134,9.91,-2.404,8.293,2.378,-0.854
130.1,-0.153,10.168,-2.567,7.317,2.561,-1.28
130.15,0.266,10.357,-2.806,6.646,2.439,-0.915
130.2,0.089,9.878,-2.885,2.5,2.134,-2.012
130.25,0.12,10.427,-2.72,1.463,1.524,-0.122
130.3,0.122,10.111,-2.909,4.024,2.073,-0.549
130.35,0.201,9.778,-2.433,7.988,-2.073,-4.207
130.4,0.29,9.996,-2.682,16.829,-2.988,-2.073
130.45,0.072,10.434,-2.921,16.707,-1.707,-3.963
130.5,0.376,9.864,-3.946,7.744,1.463,-6.037
130.55,-0.443,9.912,-3.694,-11.341,2.744,-2.5
130.6,0.192,10.084,-2.705,-16.098,4.024,2.195
130.65,0.742,10.092,-2.025,-2.988,1.585,-0.854
130.7,0.177,10.087,-2.622,4.756,3.171,-3.659
130.75,0.488,10.072,-3.297,-1.585,2.866,-9.634
130.8,0.441,10.25,-3.069,-11.341,0.61,-12.927
130.85,-0.196,9.663,-2.595,-14.878,2.134,-4.451
130.9,-0.637,10.278,-2.591,-17.683,2.012,2.744
130.95,-0.077,10.23,-2.066,-18.963,0.915,5.366
131,0.072,10.288,-2.239,-18.415,-0.61,2.927
131.05,0.232,9.677,-1.951,-18.598,-3.659,-3.049
131.1,0.275,10.374,-1.753,-16.707,0.244,-4.573
131.15,-0.127,10.331,-1.932,-11.28,2.561,-3.598
131.2,-0.151,9.572,-1.755,-11.098,3.171,-0.061
131.25,0.002,9.723,-1.295,-13.476,1.22,0.671
131.3,0.069,10.017,-1.633,-11.159,1.585,-0.915
131.35,0.335,10.242,-1.41,-12.561,4.512,-2.744
131.4,-0.089,9.658,-1.202,-10.183,0.61,-2.195
131.45,-0.426,10.154,-0.797,-3.72,0.915,6.646
131.5,-0.395,10.02,-1.041,-0.915,4.085,6.463
131.55,0.713,9.931,-1.058,4.756,4.451,2.805
131.6,1.142,9.819,-1.279,5.305,2.256,-5.549
131.65,0.192,10.175,-1.137,1.341,1.341,-7.683
131.7,0.014,10.707,-1.508,-4.329,3.476,-5.915
131.75,0.948,10.183,-1.197,-10.366,10.915,-18.963
131.8,0.4,10.594,-0.776,-7.439,8.232,-18.049
131.85,-0.467,9.828,-0.256,0.793,5.854,-11.341
131.9,-0.694,9.603,-0.606,9.024,7.988,-2.439
131.95,-0.309,10.084,-1.085,15.854,4.451,-4.329
132,0.103,9.857,-1.295,18.78,4.512,-6.707
132.05,-0.201,10.214,-1.42,15.122,8.232,-7.927
132.1,-0.318,9.457,-1.65,17.561,9.634,-6.829
132.15,-0.73,9.725,-1.741,13.72,9.573,-4.207
132.2,-0.426,10.149,-2.064,11.951,9.695,-3.476
132.25,-0.16,10.855,-2.217,13.72,7.622,-3.537
132.3,-0.211,9.541,-2.138,17.195,7.134,-2.866
132.35,-0.895,10.542,-2.531,12.317,11.28,1.098
132.4,-0.699,10.013,-2.346,12.5,9.573,2.927
132.45,-0.275,9.929,-2.519,17.195,9.451,6.768
132.5,-0.4,10.223,-3.002,25.183,-1.402,9.329
132.55,0.711,9.79,-3.824,17.683,5.366,5.427
132.6,0.014,10.501,-4.283,-5.122,0.915,-1.402
132.65,0.338,10.932,-3.318,-21.585,3.598,-4.573
132.7,0.804,10.068,-2.306,-23.476,2.744,-16.463
132.75,0.443,9.072,-2.133,-5.244,-0.244,-26.402
132.8,0.802,10.321,-1.621,9.939,1.402,-24.085
132.85,-0.912,9.694,-1.563,26.585,-8.841,-19.939
132.9,-2.294,9.764,-3.079,37.927,-10.549,-3.598
132.95,-1.377,9.527,-2.904,37.195,0.488,7.5
133,-1.432,9.67,-3.108,33.841,0.732,13.415
133.05,-0.369,9.857,-3.553,19.512,0.732,12.988
133.1,-0.031,9.558,-3.867,22.012,8.415,10.061
133.15,-0.05,10.199,-4.877,15,-1.098,11.341
133.2,-0.385,10.111,-5.246,11.707,-8.72,2.012
133.25,0.227,9.187,-4.561,12.195,-1.524,-5.244
133.3,-0.189,9.242,-3.603,16.341,2.439,-4.39
133.35,-1.788,9.383,-4.796,14.268,-23.598,8.049
133.4,-0.139,10.716,-4.944,2.195,-2.927,7.134
133.45,-0.879,9.673,-5.083,-15.122,10.915,16.89
133.5,0.026,9.33,-3.833,-10.549,20.549,21.037
133.55,-0.354,8.892,-4.685,-1.28,12.561,16.524
133.6,1.664,10.376,-3.553,-20,7.378,6.341
133.65,1.925,9.632,-3.577,-10.122,6.22,-7.439
133.7,0.898,9.428,-3.656,-5.61,-1.89,-8.415
133.75,-0.194,9.697,-3.381,4.268,2.195,-6.585
133.8,-1.12,9.759,-3.974,4.329,2.317,1.159
133.85,-0.031,9.895,-4.096,3.232,3.11,2.134
133.9,1.137,9.677,-4.243,3.11,2.5,-0.732
133.95,0.886,9.867,-4.544,-0.732,0.427,-5.061
134,0.443,9.953,-4.223,-2.683,1.524,-5.549
134.05,-0.345,9.924,-4.156,-1.89,1.463,-2.378
134.1,-0.132,9.764,-3.955,-15.427,3.171,0.549
134.15,0.802,9.787,-3.733,3.293,3.232,-1.402
134.2,0.74,9.931,-4.357,2.744,1.951,-4.329
134.25,0.275,10.099,-4.583,-1.707,1.037,-3.171
134.3,0.177,9.979,-4.207,-3.902,2.256,-2.561
134.35,0.17,9.795,-3.754,-2.744,2.561,-1.159
134.4,0.656,9.675,-3.962,3.78,2.805,-2.317
134.45,0.642,9.946,-3.95,5.305,2.988,-3.963
134.5,0.278,9.732,-4.293,0.732,2.866,-3.11
134.55,0,9.914,-4.254,-3.354,1.768,-1.646
134.6,0.235,10.036,-3.895,-4.451,3.598,-1.463
134.65,0.594,9.9,-3.946,-6.585,2.927,-5.488
134.7,0.419,9.287,-3.955,-4.634,2.988,-5.427
134.75,0.01,9.914,-4.13,-7.805,1.768,-3.902
134.8,-0.024,9.218,-3.85,-11.28,2.317,0.732
134.85,-0.11,9.871,-3.948,-13.78,3.232,-0.061
134.9,0.366,9.39,-3.651,-5,2.439,15.427
134.95,0.268,9.529,-3.778,-1.341,4.512,-4.573
135,0.036,9.479,-3.682,-3.537,0.854,-3.841
135.05,0.247,10.18,-3.764,-6.22,2.5,-5
135.1,-0.381,9.869,-3.974,-14.451,1.707,0.061
135.15,0.371,9.811,-3.311,-0.061,2.866,-1.22
135.2,0.213,9.562,-2.94,-10.183,3.537,-3.537
135.25,0.903,9.998,-3.191,-3.72,3.049,-4.878
135.3,0.364,10.654,-3.383,-6.646,1.098,-6.707
135.35,-0.053,10.08,-3.496,-5.366,1.951,-2.5
135.4,-0.108,9.685,-3.033,-5.122,3.841,-0.427
135.45,-0.321,9.835,-2.883,-8.72,8.78,17.683
135.5,-0.962,11.947,-3.033,-5.366,-12.256,27.622
135.55,0.656,9.883,-2.959,-8.963,3.293,13.293
135.6,0.946,9.977,-3.191,-3.11,0.366,6.829
135.65,1.446,9.996,-2.504,0.976,-2.561,2.805
135.7,1.657,9.993,-3.4,-9.756,-1.22,-6.341
135.75,1.372,9.462,-3.517,-10.854,0.793,-8.354
135.8,0.797,9.555,-2.954,-16.159,-0.61,-11.22
135.85,0.548,10.228,-2.801,-23.476,1.037,-13.537
135.9,0.342,9.835,-2.806,-31.89,6.402,-8.232
135.95,0.364,10.118,-2.31,-40.549,5.549,-7.317
136,0.419,8.94,-1.599,-36.28,2.134,1.098
136.05,0.915,9.766,-1.204,-35.122,6.585,4.512
136.1,1.317,10.609,-1.07,-32.805,1.829,0.122
136.15,0.843,9.625,-0.472,-27.683,6.098,-1.341
136.2,0.886,10.599,-0.077,-17.561,1.341,-15
136.25,2.682,10.637,-0.069,-16.768,12.622,-51.89
136.3,0.907,10.465,1.882,-12.622,11.037,-27.439
136.35,-2.468,9.867,1.125,-0.915,7.012,-15.549
136.4,-1.3,10.144,0.156,12.195,-1.585,12.012
136.45,0.996,10.726,-0.39,1.037,3.415,8.902
136.5,1.578,10.609,-0.543,-5.427,5.122,-5.061
136.55,0.318,10.264,0.029,1.829,2.5,-4.512
136.6,-1.97,9.543,-0.089,20.488,0.671,7.378
136.65,-0.742,9.481,-0.488,15.732,2.073,12.134
136.7,1.085,10.25,-0.565,38.049,-2.012,6.037
136.75,0.962,9.833,-1.228,48.476,3.354,-7.134
136.8,0.273,9.701,-2.231,42.134,4.268,-12.378
136.85,-0.79,10.29,-2.605,25.122,0.244,1.28
136.9,-0.833,10.92,-1.86,21.159,5.244,0.732
136.95,0.517,9.376,-1.935,32.012,-0.427,5.793
137,0.51,10.168,-2.21,44.024,0.976,-1.524
137.05,-0.242,9.292,-3.819,38.78,1.951,-1.28
137.1,0.333,9.797,-3.826,25.244,1.098,-4.634
137.15,0.493,9.55,-3.136,31.646,15.244,-4.451
137.2,-0.041,9.649,-3.749,33.902,1.22,-0.061
137.25,-0.46,10.417,-4.896,22.622,4.024,3.537
137.3,0.187,10.022,-5.126,-1.463,1.951,3.354
137.35,1.039,9.787,-3.764,-4.573,4.329,-9.451
137.4,0.187,9.9,-4.128,-15.549,-0.244,-9.085
137.45,-0.515,9.553,-4.144,1.585,5.427,-0.671
137.5,-0.457,9.555,-4.278,1.89,0.732,2.317
137.55,0.453,9.929,-4.142,1.22,4.756,1.463
137.6,1.039,10.027,-3.201,13.232,6.402,-5.427
137.65,0.002,9.206,-3.357,58.171,1.829,-5.732
137.7,-0.156,9.606,-4.374,76.098,7.927,5.366
137.75,0.283,10.738,-6.021,71.28,7.988,11.159
137.8,0.259,9.33,-6.486,64.695,2.866,14.756
137.85,0.642,8.411,-6.603,71.829,5,13.841
137.9,0.493,8.011,-7.283,64.207,6.22,15.305
137.95,1.149,8.356,-7.379,68.476,7.561,10.915
138,1.154,7.453,-7.29,79.39,6.463,4.268
138.05,1.226,0.297,-9.548,73.171,-16.28,-28.659
138.1,1.393,4.503,-9.392,72.744,-19.024,-36.585
138.15,1.719,4.14,-8.435,30.732,14.085,-14.695
138.2,-1.252,5.935,-8.897,-22.378,14.573,3.354
138.25,-0.816,4.281,-10.101,-30.854,2.927,1.098
138.3,0.405,4.918,-10.532,-41.341,0.366,3.598
138.35,3.603,8.459,-9.905,-19.329,-27.256,10.305
138.4,-0.95,11.724,-8.662,3.354,-15.061,-7.134
138.45,0.907,7.233,-6.943,23.963,2.134,-15.366
138.5,1.298,7.163,-9.838,39.634,6.707,-5.732
138.55,0.472,7.86,-8.981,33.537,4.329,-0.122
138.6,0.905,6.852,-8.746,13.476,1.402,0.793
